persona,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,first_order_coherence,second_order_coherence,entropy,perplexity,per_word_perplexity,pos_prop_ADV,pos_prop_VERB,pos_prop_PRON,pos_prop_ADP,pos_prop_PROPN,pos_prop_DET,pos_prop_NOUN,pos_prop_PUNCT,pos_prop_PART,pos_prop_CCONJ,pos_prop_AUX,pos_prop_SPACE,pos_prop_ADJ,pos_prop_SCONJ,pos_prop_NUM,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_X,file
continue,True,339.0,0.9010416666666666,5.846354166666667,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015052103434967195,0.015052103434967195,0.0,0.0,0.0,0.0,0.015438054805094558,0.005789270551910459,0.0,0.009114583333333334,36.349048365427706,16.160818685855848,15.343465313023842,18.596956470449452,15.674490385749671,19.610289017341042,53.86233337265542,5.612244897959184,6.378612716763006,5.0,3.8190281630445333,14.122448979591837,13.0,6.036057143469871,2.2239884393063583,2.0,1.5785235802825275,692,369,0.5332369942196532,4490,49,0.6474001079526109,0.6396840302709569,12.020902255409899,166192.53679143867,216.3965322805191,0.06510416666666667,0.09635416666666667,0.028645833333333332,0.10546875,0.059895833333333336,0.1484375,0.20442708333333334,0.09895833333333333,0.01171875,0.036458333333333336,0.052083333333333336,,0.07682291666666667,0.013020833333333334,0.0013020833333333333,2.5689052549259275,0.8742103079638239,0.4479174461249327,0.1339487760665508,16,4,0.0013020833333333333,4
create,True,378.0,0.9045751633986928,5.245751633986928,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02507970244420829,0.014027630180658874,0.0,0.0,0.0,0.0,0.018703506907545166,0.009564293304994687,0.0,0.00392156862745098,51.30605884308511,13.399573867455306,14.353541789611281,16.032585024868933,13.433563651028365,15.8393063583815,47.45140475870413,5.046511627906977,5.69364161849711,5.0,3.2316739929049447,16.093023255813954,16.0,5.184116858647221,1.9248554913294798,2.0,1.1341343911845427,692,335,0.4841040462427746,4013,43,0.6276539659925869,0.6338878797321785,11.408056285752782,90044.23114493098,117.70487731363527,0.10065359477124183,0.10065359477124183,0.058823529411764705,0.09803921568627451,0.07581699346405228,0.12287581699346405,0.1542483660130719,0.09542483660130718,0.018300653594771243,0.03137254901960784,0.06666666666666667,,0.04967320261437908,0.0196078431372549,,2.9226236768851743,0.6963213113564212,0.4508608441190528,0.07135729944498259,26,3,0.00784313725490196,4
explain,False,340.0,0.877892030848329,5.816195372750642,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595361318765574,0.18171362852213915,0.10964155645006708,0.09545715928694652,0.07360552041403105,0.04792026068621813,0.008625646923519264,0.021468276787425723,0.01897642323174238,0.033419023136246784,27.803311020798446,17.608784992784994,16.128300411307357,19.608773448773448,16.44662337662338,19.950649350649346,52.62943722943723,5.733333333333333,6.406926406926407,5.0,4.188427462408735,15.4,15.0,5.630867310340981,2.3044733044733046,2.0,1.7135215305688853,693,305,0.4401154401154401,4525,45,0.5780773550610651,0.5787624800794346,12.220195873204407,202844.686326584,260.72581790049355,0.05012853470437018,0.08997429305912596,0.037275064267352186,0.11053984575835475,0.06426735218508997,0.14781491002570693,0.2120822622107969,0.10925449871465295,0.008997429305912597,0.033419023136246784,0.05012853470437018,,0.056555269922879174,0.015424164524421594,0.011568123393316195,2.8627166883397535,0.6816981906709975,0.46638563085151924,0.07898287055247419,18,6,0.002570694087403599,4
human,True,413.0,0.8375149342891278,4.720430107526882,837.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015477214101461736,0.007738607050730868,0.0,0.016726403823178016,57.986842105263165,11.08274721448468,12.850565006623228,13.727065923862583,11.186659702878366,13.603008356545963,42.674210770659236,4.145833333333333,5.337047353760446,4.0,3.1313925236280085,14.958333333333334,14.0,7.772704198382668,1.766016713091922,1.0,1.0004809482715686,718,344,0.479108635097493,3951,48,0.528242409942632,0.5127310110660999,11.507769546074963,99485.73500402483,118.85989845164256,0.08004778972520908,0.1015531660692951,0.08004778972520908,0.0955794504181601,0.03345280764635603,0.11708482676224612,0.16965352449223417,0.14097968936678615,0.02031063321385902,0.021505376344086023,0.05854241338112306,0.010752688172043012,0.025089605734767026,0.02986857825567503,0.014336917562724014,2.8793989102920476,0.9318991193400424,0.41657400518528487,0.10254889117130446,30,8,0.0011947431302270011,42
continue,True,427.0,0.8751345532831001,5.258342303552206,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029546253957087584,0.029546253957087584,0.015124868097080548,0.0,0.0,0.0,0.006331340133661625,0.006331340133661625,0.0,0.024757804090419805,45.03626929495202,14.162030307599515,14.963818363780355,16.848019702452756,14.391604845195012,16.425572979493364,51.04646662645757,5.833333333333333,5.772014475271411,5.0,3.405436428534419,17.270833333333332,17.0,6.793807178027812,1.9505428226779251,2.0,1.1649133992102516,829,405,0.48854041013269,4885,48,0.5841763282709933,0.6093116674734198,12.984973179948378,435815.0259700381,469.1227405490184,0.06781485468245425,0.10010764262648009,0.06566200215285253,0.10010764262648009,0.02798708288482239,0.12055974165769645,0.2023681377825619,0.10764262648008611,0.01829924650161464,0.03552206673842842,0.061356297093649086,0.017222820236813777,0.05489773950484392,0.0193756727664155,,2.9002734824641068,0.8855843732675298,0.44344717008052176,0.1153981134696288,32,3,0.001076426264800861,42
create,True,431.0,0.8851203501094091,5.204595185995624,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012919432980441414,0.00897182845863987,0.0,0.00437636761487965,47.55552210648845,14.419835402747115,15.480288126635223,17.457872852923465,15.02901184297307,16.37351418002466,49.93321480801767,5.8604651162790695,5.7385943279901355,5.0,3.3287934142848705,18.86046511627907,18.0,7.046626754758346,1.9198520345252774,2.0,1.1013893155777086,811,421,0.5191122071516646,4757,43,0.6538180691145715,0.620010330909636,13.840866981919026,1025680.632529301,1122.188875852627,0.087527352297593,0.0962800875273523,0.05579868708971553,0.10175054704595186,0.036105032822757115,0.1301969365426696,0.19803063457330417,0.11269146608315099,0.020787746170678335,0.0350109409190372,0.03938730853391685,,0.061269146608315096,0.02188183807439825,0.0032822757111597373,3.2107793193446446,0.8047754929836404,0.44898760989025416,0.07716092386820039,23,3,,42
explain,True,398.0,0.8736717827626919,5.186540731995278,847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11067733749756002,0.04762834276790943,0.03279328518446223,0.014835057583447199,0.0,0.0,0.008198321296115557,0.006246340035135663,0.023423775131758737,0.021251475796930343,46.608107653490336,13.823413345361988,15.555744446314616,17.636356606630795,14.574666365950314,16.0203963011889,51.2243129168412,6.048780487804878,5.684280052840158,5.0,3.35278092595124,18.463414634146343,18.0,6.507397520254553,1.8824306472919419,2.0,1.0821820559062476,757,350,0.4623513870541612,4393,41,0.6174610251560807,0.6003400293680338,11.742865977472146,125852.51411906997,148.58620321023608,0.08382526564344746,0.10035419126328217,0.06139315230224321,0.09563164108618655,0.04014167650531287,0.12514757969303425,0.19480519480519481,0.10625737898465171,0.01770956316410862,0.03778040141676505,0.05785123966942149,0.01652892561983471,0.02715466351829988,0.025974025974025976,0.009445100354191263,3.074086208370571,0.7861743988648476,0.46243225374060426,0.11330119231766196,34,4,,42
human,True,359.0,0.8525835866261399,4.691489361702128,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01483924154987634,0.008244023083264633,0.0,0.028875379939209727,65.4374584717608,9.593001566453793,11.57555815409259,11.880001606619274,9.771780937462346,12.549291882556133,39.88998674539101,3.558139534883721,5.195164075993092,4.0,2.9791870027918876,13.465116279069768,12.0,6.37345088231406,1.689119170984456,1.0,0.9639812476920406,579,293,0.5060449050086355,3087,43,0.5530286459473982,0.5431356453677503,9.848643983619151,18932.66438462834,28.77304617724672,0.09878419452887538,0.09574468085106383,0.10182370820668693,0.08358662613981763,0.001519756838905775,0.12613981762917933,0.16869300911854104,0.12006079027355623,0.0243161094224924,0.031914893617021274,0.0668693009118541,0.02127659574468085,0.025835866261398176,0.02735562310030395,0.0060790273556231,2.872649148510479,0.8870824241149089,0.43508359399540475,0.0787926739456835,31,10,,95
continue,True,281.0,0.8623063683304647,4.974182444061962,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011222681630242174,0.0,0.0,0.0,0.0,0.0,0.01772002362669817,0.01772002362669817,0.0,0.0189328743545611,51.46614042376402,13.21944665631959,13.842961372877724,15.032620284769553,13.372908428368987,14.969471624266141,47.953370672784935,5.344827586206897,5.518590998043053,5.0,2.8979962662391725,17.620689655172413,16.0,6.042457784387069,1.8590998043052838,2.0,1.0354340401431863,511,276,0.5401174168297456,2890,29,0.7191740827901023,0.6944800747765435,8.98086868228565,7949.534736981287,13.682503850225967,0.0757314974182444,0.10327022375215146,0.058519793459552494,0.09466437177280551,0.0034423407917383822,0.14974182444061962,0.21686746987951808,0.12048192771084337,0.0189328743545611,0.03442340791738382,0.04819277108433735,0.013769363166953529,0.027538726333907058,0.027538726333907058,0.0034423407917383822,3.0739888205233106,0.6993568001204553,0.4788295835707893,0.06147091520967487,18,7,0.0034423407917383822,95
create,True,334.0,0.8985115020297699,6.096075778078484,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012572533849129593,0.01160541586073501,0.0,0.012178619756427604,37.122966507177054,16.048413631022328,15.393151071960364,18.52403708055882,17.152553858206034,21.284924924924926,58.02180441310876,6.304347826086956,6.654654654654655,6.0,4.136661434499993,14.478260869565217,14.5,4.628546257053741,2.2027027027027026,2.0,1.408700514602925,666,389,0.5840840840840841,4505,46,0.6595964580774307,0.6487636928531256,10.762202415217923,47202.51316691431,63.87349548973519,0.07442489851150202,0.10554803788903924,0.035182679296346414,0.10554803788903924,0.009472259810554804,0.12449255751014884,0.22056833558863329,0.09878213802435724,0.018944519621109608,0.035182679296346414,0.058186738836265225,,0.08119079837618404,0.02571041948579161,0.005412719891745603,2.665594518340177,0.7587521898094803,0.4784698377331975,0.11259578304065243,22,4,0.0013531799729364006,95
explain,True,385.0,0.8983739837398373,5.375338753387534,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05224525043177893,0.034974093264248704,0.034974093264248704,0.02072538860103627,0.0,0.0,0.01683937823834197,0.01079447322970639,0.0,0.012195121951219513,48.166176470588226,13.890615503059283,15.15634056779757,17.045893269581427,15.094997771384584,16.903568215892054,51.610235422829135,6.054054054054054,5.8410794602698655,5.0,3.368687816551159,18.027027027027028,17.0,6.51188720304763,1.9025487256371814,2.0,1.0969944404364367,667,334,0.5007496251874063,3967,37,0.677012235754066,0.6739553221634456,11.388574297276595,88306.96808836986,119.65713833112447,0.07994579945799458,0.09620596205962059,0.06233062330623306,0.10569105691056911,0.0013550135501355014,0.16802168021680217,0.21680216802168023,0.09620596205962059,0.01084010840108401,0.037940379403794036,0.051490514905149054,,0.03929539295392954,0.028455284552845527,0.005420054200542005,3.0304785223434108,0.7008589329164003,0.4642284931052541,0.06879427452590418,27,2,,95
human,True,305.0,0.8323442136498517,5.185459940652819,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005420054200542005,0.011825572801182557,0.0,0.05341246290801187,51.942238141605216,11.725434782608694,12.635684438814376,14.232107023411373,11.248913043478261,15.244347826086958,43.941471571906355,3.730769230769231,5.717391304347826,5.0,3.6422913353129265,11.5,10.5,6.990378002324668,1.934782608695652,1.0,1.383404095895466,598,335,0.560200668896321,3495,52,0.44440848957381995,0.47225681588053703,9.493898559502869,13278.461421488342,19.700981337519796,0.13056379821958458,0.0712166172106825,0.04599406528189911,0.09198813056379822,0.008902077151335312,0.14836795252225518,0.19881305637982197,0.11275964391691394,0.005934718100890208,0.03115727002967359,0.04599406528189911,0.02967359050445104,0.04747774480712166,0.004451038575667656,0.026706231454005934,2.2704949151758678,1.038532081220644,0.47252768679884516,0.1290688803273431,32,9,,81
continue,True,399.0,0.8851113716295428,5.5955451348182885,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183982683982684,0.010101010101010102,0.0,0.0,0.0,0.0,0.015873015873015872,0.015151515151515152,0.010101010101010102,0.01406799531066823,43.455662085425075,14.334519286125502,14.421578789983279,16.651161005565154,14.344210324313948,17.86652849740933,49.658990596814434,5.055555555555555,6.077720207253886,5.0,3.6136859864634965,14.296296296296296,14.0,5.133873094384544,2.0634715025906734,2.0,1.3685446187611967,772,361,0.4676165803108808,4773,54,0.5658265540270873,0.5501450444661224,13.432891859195887,682072.9249551217,799.6165591502013,0.10433763188745604,0.10082063305978899,0.023446658851113716,0.08440797186400938,0.0023446658851113715,0.15357561547479484,0.21219226260257915,0.09495896834701055,0.0246189917936694,0.03634232121922626,0.05041031652989449,,0.07737397420867527,0.016412661195779603,0.01875732708089097,2.7489721227087736,0.8750760824448992,0.44687300881967795,0.09069796473093567,30,8,,81
create,True,403.0,0.8768529076396807,5.692132269099202,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676730869338886,0.0534443866041992,0.028457400659378795,0.018740239458615304,0.0,0.0,0.00676730869338886,0.009717161200763491,0.0,0.026225769669327253,32.28283388827231,16.320873920552682,16.18397175987059,19.03838802533103,16.963542026482443,19.696839378238334,55.756591824985605,6.622222222222222,6.330310880829016,5.0,4.111901518792042,17.155555555555555,16.0,6.334931572218547,2.1373056994818653,2.0,1.4465635515318245,772,359,0.4650259067357513,4992,45,0.629159969785674,0.6441679492939351,14.898483093643135,2953445.7385415854,3367.6690291238147,0.055872291904218926,0.10034207525655645,0.026225769669327253,0.09236031927023945,0.005701254275940707,0.14823261117445838,0.24971493728620298,0.11972633979475485,0.02508551881413911,0.03876852907639681,0.04446978335233751,,0.06955530216647662,0.020524515393386546,0.0034207525655644243,3.053233745857778,0.8485094852088367,0.46110242404435126,0.09625236646676105,23,7,,81
explain,True,371.0,0.8621553884711779,5.6040100250626566,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07865168539325842,0.05656722200697404,0.02828361100348702,0.02828361100348702,0.02828361100348702,0.02828361100348702,0.009298721425803952,0.01162340178225494,0.008717551336691205,0.03634085213032581,42.101050830889534,14.390322441217151,14.963818363780355,17.421957123098203,14.74560684647303,17.994688796680496,48.9490836791148,5.104166666666667,6.081604426002766,5.0,3.7876163761780894,15.0625,15.0,5.6877289331214325,2.0428769017980635,2.0,1.3571545043247415,723,317,0.4384508990318119,4472,48,0.6563383759336269,0.6447475753400637,12.905597253791374,402559.12271692953,504.4600535299869,0.09398496240601503,0.09398496240601503,0.03383458646616541,0.08395989974937343,,0.15162907268170425,0.20927318295739347,0.09523809523809523,0.020050125313283207,0.03132832080200501,0.05764411027568922,0.020050125313283207,0.06265664160401002,0.022556390977443608,0.023809523809523808,2.7980246694653323,0.8969233839269986,0.4471353521401702,0.09932146093383273,17,5,,81
human,True,348.0,0.8390052356020943,5.273560209424084,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01159047005795235,0.010731916720326251,0.0,0.06544502617801047,43.03312629399586,15.078299371341867,14.790194502661404,16.898345256160127,14.460822313750988,17.325827010622152,49.22613628152323,5.261904761904762,5.954476479514415,5.0,3.826795212704476,15.69047619047619,15.5,7.028811778055938,2.080424886191199,2.0,1.5060512644918467,659,375,0.5690440060698028,4029,42,0.5616027847295855,0.5796745406463742,11.155460570323985,69944.72528549853,91.55068754646405,0.0968586387434555,0.09031413612565445,0.04450261780104712,0.09293193717277487,0.020942408376963352,0.12958115183246074,0.19633507853403143,0.13612565445026178,0.015706806282722512,0.017015706806282723,0.056282722513089,0.01963350785340314,0.05235602094240838,0.02356020942408377,0.006544502617801047,2.9359106501804937,0.9337003019466245,0.4431811116552095,0.07801445867374891,20,4,0.0013089005235602095,85
continue,True,374.0,0.9033412887828163,6.230310262529833,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146773654296222,0.1076563022400535,0.08057505850885992,0.08057505850885992,0.055165496489468405,0.055165496489468405,0.010030090270812437,0.01805416248746239,0.0,0.028639618138424822,28.538043478260875,19.19847881899872,18.19085009265718,22.414634146341463,19.711358472400512,22.39373684210526,62.483953786906284,8.146341463414634,6.7671052631578945,6.0,4.103877760500451,18.536585365853657,18.0,6.7140099645210745,2.335526315789474,2.0,1.6580905272861008,760,327,0.43026315789473685,5221,41,0.7009425235912203,0.68542854502224,13.383218418799782,649019.7449010462,774.4865690943271,0.081145584725537,0.10501193317422435,0.0405727923627685,0.09904534606205251,,0.13365155131264916,0.22673031026252982,0.09307875894988067,0.025059665871121718,0.03818615751789976,0.046539379474940336,,0.09069212410501193,0.02028639618138425,,3.023824980503233,0.8186619772926343,0.46013758830392343,0.06526683472726179,23,3,,85
create,True,376.0,0.8699654775604143,5.508630609896433,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02883922134102379,0.0,0.0,0.0,0.0,0.0,0.010814708002883922,0.005948089401586157,0.012977649603460706,0.0034522439585730723,42.50674662668665,14.858947368421056,15.27353165373776,18.214574898785425,14.868981781376519,18.367684210526324,52.77327935222672,5.576923076923077,6.155263157894737,5.0,3.5313779454917906,14.615384615384615,15.5,5.038901918511483,2.0973684210526318,2.0,1.2580241069787226,760,392,0.5157894736842106,4787,52,0.5757429681572259,0.5544544422626495,13.776736378135658,961967.9163802987,1106.9826425550043,0.06098964326812428,0.11162255466052934,0.031070195627157654,0.09205983889528194,0.024165707710011506,0.13463751438434982,0.21518987341772153,0.12543153049482164,0.01611047180667434,0.04372842347525892,0.05293440736478711,,0.05868814729574223,0.023014959723820484,0.004602991944764097,2.702644604741539,0.8303968201170091,0.47083497136159136,0.10267688606247684,19,1,0.005753739930955121,85
explain,False,374.0,0.89125,5.8825,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36076183431952663,0.3300665680473373,0.27662721893491127,0.2474112426035503,0.20229289940828402,0.15014792899408283,0.019970414201183433,0.014792899408284023,0.0323594674556213,0.06375,32.84464882943146,18.013076923076927,17.211828456134867,20.48864468864469,17.88429487179487,20.04274725274725,58.08974358974359,7.358974358974359,6.365384615384615,5.0,3.898225803171305,18.666666666666668,18.0,6.289320754704403,2.230769230769231,2.0,1.6228243124082669,728,280,0.38461538461538464,4705,39,0.7379774357143202,0.7295471623137191,13.008957873082112,446394.2785425408,557.992848178176,0.08875,0.1025,0.03125,0.075,0.03,0.15375,0.20625,0.09,0.0075,0.04125,0.0625,0.01625,0.06125,0.03,0.00125,3.190091931175728,0.730487149779618,0.46542276672101335,0.07219993963345626,26,1,0.0025,85
